time,absolute_error,loss_FD,loss_BC
1,0.047974079847335815,-20.7789390338446,0.16760496949232712
2,0.017603904008865356,-18.70322950612803,0.013311763726726955
3,0.0296613872051239,-19.872652284850616,0.03772501493379715
4,0.041873861104249954,-19.54369362600701,0.09253022622362359
5,0.0391937755048275,-19.393551490139345,0.2301406982916403
6,0.02883090265095234,-18.65945865259023,0.026378195116324065
7,0.020059814676642418,-18.89640634043483,0.0020946553036884034
8,0.0226726196706295,-19.085043651923165,0.01699661935088546
9,0.028567971661686897,-18.717588181536186,0.039758413650678504
10,0.030778005719184875,-18.15361938159292,0.04558091408864379
11,0.03214102238416672,-19.424797210991024,0.027183400661196587
12,0.030041707679629326,-19.640825491872462,0.006219674637319042
13,0.030753113329410553,-21.992793827962252,0.0008169585976482098
14,0.032111894339323044,-19.125742475677896,0.010510965781892158
15,0.033981069922447205,-19.846290521556163,0.022037333158316852
16,0.03400605544447899,-20.09598028647624,0.02814551371008982
17,0.03151565045118332,-18.671193965600438,0.01468843874512911
18,0.029028309509158134,-19.727161201932795,0.004099329218609862
19,0.02772856317460537,-19.885713379067653,0.0004512023175869813
20,0.03044366091489792,-17.839216631103476,0.004495989104893656
21,0.032643817365169525,-21.191068810817242,0.011062470745484977
22,0.03440297767519951,-18.098936236459483,0.012788185958083391
23,0.03405103087425232,-19.257990415715664,0.008491605168434876
24,0.032277196645736694,-20.863338074227734,0.00216782102965217
25,0.03167557343840599,-19.806383405049445,0.00035229965911038306
26,0.030413517728447914,-19.36522024256357,0.0031769966358707
27,0.030728138983249664,-19.272786950680192,0.006518563907325932
28,0.030513126403093338,-20.89815864570243,0.007359274668242896
29,0.0306219644844532,-19.935999654083012,0.004229078136815239
30,0.03052712045609951,-21.4348588548347,0.0011677768290777697
31,0.03047926351428032,-20.107560108804186,0.0002809072212054641
32,0.03201065957546234,-21.573039737907827,0.0020374995975159034
33,0.033845480531454086,-19.08112281911767,0.0039424382896384455
34,0.03459036722779274,-20.93525315787894,0.0038287892008843564
35,0.033069707453250885,-18.42671583232579,0.0020908762343936262
36,0.03332829847931862,-20.674949225068097,0.0003825465877951001
37,0.03232096508145332,-19.83718174477792,0.0005442649630103921
38,0.03273412212729454,-21.82430117852732,0.0017123215781712027
39,0.03208872303366661,-18.117340373187968,0.0025306527277277396
40,0.03272496908903122,-19.67895986233194,0.0019460256795311953
41,0.03138509392738342,-21.17232076042766,0.0006932435659757178
42,0.032285209745168686,-19.144913104103637,8802299799656678e-20
43,0.03195948898792267,-19.041603634506338,0.0005192430752652041
44,0.03240323066711426,-18.62653918946514,0.001286185533696102
45,0.03095797821879387,-20.26935561379463,0.001465360139212843
46,0.02976963110268116,-20.138302782040075,0.0007639296061108671
47,0.030859196558594704,-18.272057437050158,0.00022106919811557257
48,0.02776533178985119,-20.379482067411054,0.000184422172944174
49,0.027864011004567146,-18.543679970854456,0.0006434139269539976
50,0.02768263779580593,-19.870440934375008,0.0009313483474497092
51,0.026494883000850677,-20.969304294022987,0.0006769670241132833
52,0.0263829305768013,-17.6725345850717,0.0002246680898192727
53,0.025802429765462875,-18.38071547442588,8842556286582043e-20
54,0.026305990293622017,-19.461187588115383,0.0003395014516550704
55,0.0250120609998703,-17.55415299746035,0.0005594581904436593
56,0.024442771449685097,-20.375830573772813,0.0004769914370997842
57,0.023307539522647858,-20.995826849759375,0.000173098237044442
58,0.023591695353388786,-23.697154321792652,9052112846174272e-20
59,0.022951653227210045,-20.416506412456705,0.0002456210380411135
60,0.022000933066010475,-20.13149082683598,0.00039694229636926724
61,0.021314498037099838,-19.088356371773862,0.00035839781558230145
62,0.022028852254152298,-19.86201300854295,0.00012677226559035557
63,0.022640224546194077,-15.69222349469602,6615338629681396e-20
64,0.021715594455599785,-20.819862023344747,0.00014090845383061854
65,0.02092037722468376,-22.264137472511642,0.000252688207819632
66,0.019926471635699272,-20.99808623288302,0.00021896167352592445
67,0.019623177126049995,-19.756154113319994,8945731525113888e-20
68,0.019797038286924362,-17.401230344641267,6572599751142929e-20
69,0.019413772970438004,-19.958121319180947,0.00014958458221535077
70,0.018343549221754074,-19.65906578973396,0.00019850236295989077
71,0.01797136664390564,-20.168508208602212,0.00015395609373172693
72,0.01944229006767273,-19.682012606223225,6802401537475897e-20
73,0.019143974408507347,-20.27460539989128,6375693949643169e-20
74,0.019684862345457077,-22.90823883310157,0.00011682655889295286
75,0.020058052614331245,-19.137523480271348,0.00013905852548196985
76,0.020956214517354965,-21.390248324100163,8808922684962412e-20
77,0.02118697762489319,-20.431768951252934,52415100181949344e-21
78,0.021538205444812775,-19.58532250085928,7247166114248115e-20
79,0.022896315902471542,-19.665795080096053,0.00010628788449820744
80,0.0228556040674448,-19.75625720989312,0.00010730727587588824
81,0.02295069210231304,-20.77132926627942,6337110421430449e-20
82,0.021675752475857735,-20.65144494214428,56700352173135166e-21
83,0.020894475281238556,-17.925983247998428,9234413057207016e-20
84,0.021329836919903755,-21.45242297922571,9768463050512026e-20
85,0.02011542208492756,-18.699417037269683,7964715109204376e-20
86,0.01908280700445175,-18.617708902449785,5512747449712824e-20
87,0.01778241991996765,-19.085765110815608,6515676503375626e-20
