time,absolute_error,loss_FD,loss_BC
1,0.29602041840553284,-80.16150191249831,3.657958001499301
2,0.13033808767795563,-80.07764412939932,0.30429603648032816
3,0.13109464943408966,-72.71775136681322,0.7944229914249493
4,0.19483943283557892,-82.68670928102796,1.894595224631199
5,0.18667808175086975,-81.99305621688367,1.528760552269422
6,0.16846874356269836,-75.70766213568604,0.6209798010849262
7,0.18631897866725922,-77.64623356372024,0.12451236494602053
8,0.2327614426612854,-82.86548086282926,0.23512645648957192
9,0.27977240085601807,-77.0739996521793,0.6009673222858145
10,0.3107353448867798,-74.51631997517447,0.8327207072981704
11,0.32195907831192017,-78.48829756357986,0.6435510474551226
12,0.32172340154647827,-79.66610178797919,0.3331697427768262
13,0.31550025939941406,-74.3348596522243,0.11197302386292739
14,0.31396231055259705,-80.70160040774408,0.06995900583008488
15,0.31869933009147644,-81.07937750976927,0.18351778797362378
16,0.32971030473709106,-79.75163037278082,0.3265200004333749
17,0.3407661020755768,-77.47159790240033,0.3891085561091312
18,0.35414761304855347,-77.68997273131421,0.30562545692587506
19,0.3682698607444763,-78.19626657243384,0.16744489135478888
20,0.38561201095581055,-72.17100444308855,0.053872589605100725
21,0.40273332595825195,-80.87289850130793,0.026209137423755503
22,0.4193287193775177,-75.98515047804321,0.07696084529809681
23,0.4292707145214081,-75.08272049543467,0.15228381895605955
24,0.43767049908638,-74.8436411144552,0.18139529588147363
25,0.43583399057388306,-71.26609190307983,0.1510716574931498
26,0.4329575300216675,-80.45536926622788,0.08499381735965285
27,0.4248978793621063,-78.58367822993564,0.0275852308806862
28,0.4216197729110718,-79.19410432723537,0.014978014218997441
29,0.4166521430015564,-73.76150363063194,0.03924370667092329
30,0.41513994336128235,-79.02421136239863,0.07773678117048272
31,0.41155287623405457,-81.37864287694131,0.09731678021531806
32,0.41192981600761414,-72.4568894095144,0.07978660126861098
33,0.41213592886924744,-79.32774091235186,0.04728674730516481
34,0.4139719009399414,-74.27673927709805,0.01579005162753188
35,0.41682055592536926,-76.21360358372556,0.010455926866535766
36,0.41895097494125366,-81.58211753687746,0.025344088323435435
37,0.4180232584476471,-76.80339142505694,0.04248491045091472
38,0.4162033498287201,-73.95144090755721,0.05010992051138408
39,0.41037771105766296,-76.61810767169061,0.03794104888677012
40,0.40264892578125,-75.01433887693699,0.017881335829372756
41,0.39434313774108887,-79.25643388194,0.007354576377470017
42,0.3855806291103363,-82.61260995340099,0.010896338743460137
