time,absolute_error,loss_FD
1,3.1176037788391113,-1.1274734419269925
2,3.122680425643921,-1.345538423761409
3,3.1219091415405273,-0.24795684889060388
4,3.1203322410583496,-2.843727286164138
5,3.1234018802642822,-1.0252343435478481
6,3.120893955230713,-2.5962883625017756
7,3.12436842918396,-1.525186840822083
8,3.125854015350342,-1.5564645887265014
9,3.1287176609039307,-1.6371899640891803
10,3.130666494369507,-0.6823946641664904
11,3.1371872425079346,-0.985251485789143
12,3.1388564109802246,-0.5859852765736451
13,3.1443068981170654,-0.6617193802033645
14,3.1461262702941895,-0.7997813068958626
15,3.155086040496826,-0.31648733164708326
16,3.161327838897705,-0.09176234141595119
17,3.1649169921875,0.14133849508990085
18,3.1755456924438477,0.3465189836470509
19,3.170457601547241,-0.5161419033993654
20,3.176647424697876,0.4893257514017491
21,3.178499937057495,0.46198020497967046
22,3.178391933441162,0.11604521208243265
23,3.174804925918579,0.12107252947534776
24,3.1717069149017334,0.4386022744993779
25,3.1666736602783203,-0.23738204407720756
26,3.157443046569824,0.006245645454253091
27,3.152602195739746,-0.11637672165467558
28,3.1441657543182373,-0.5499879681250949
29,3.139108180999756,-0.3547012913529149
30,3.127622604370117,-0.9186561091789169
31,3.1263599395751953,-0.9373147610862451
32,3.1204750537872314,-0.7627320972774502
33,3.1229374408721924,-1.0747724550321143
34,3.115185260772705,-1.044698231098513
35,3.1172120571136475,-0.8630582747927029
36,3.11995267868042,-1.391793937128047
37,3.1211791038513184,-0.7226418994988542
38,3.1193020343780518,-0.9760075762386131
39,3.129223585128784,-1.4735362716590492
40,3.1250040531158447,-0.8691679516950291
41,3.1303446292877197,-1.321621364082076
42,3.1284966468811035,-0.680085221876713
43,3.133219003677368,-0.6549930620296459
44,3.1309947967529297,-0.7957051159414004
45,3.1349003314971924,-0.8158560001571351
46,3.133432149887085,-0.44181152935277573
47,3.134026288986206,-0.8936783184981663
48,3.134755849838257,-0.9743879923004657
49,3.1346960067749023,-0.41949304600127324
50,3.1345558166503906,-0.7732866554207882
51,3.1382675170898438,-0.5163536732051284
52,3.134428024291992,-0.5351779948582783
53,3.1339199542999268,-0.6775198109562421
54,3.139237880706787,-0.6029211448910604
55,3.134399890899658,-0.6713489734529862
56,3.139568328857422,-0.5371680656825556
57,3.1354761123657227,-0.6001552447881386
58,3.1364846229553223,-0.6925664280409728
59,3.1416304111480713,-0.5140731689481924
60,3.1375601291656494,-0.5814100614924133
61,3.1411900520324707,-0.6029457411507579
62,3.141022205352783,-0.48115083660878616
63,3.1425702571868896,-0.4964046088948215
64,3.1422133445739746,-0.4097634541818353
65,3.1411428451538086,-0.46107499426320425
66,3.1403777599334717,-0.631144443823945
67,3.1388516426086426,-0.5547423270827354
68,3.137648105621338,-0.54477552359232
69,3.137518882751465,-0.6142130574350811
70,3.1346726417541504,-0.7985646480324282
71,3.1383111476898193,-0.5231363083066379
72,3.137627601623535,-0.36988777348256224
73,3.1378443241119385,-0.4877762395502195
74,3.1378419399261475,-0.689503661002942
75,3.132002830505371,-0.714962452263346
76,3.134575843811035,-0.6531255217118243
77,3.1327643394470215,-0.8469670392659608
78,3.139068126678467,-0.733889625492763
79,3.13718318939209,-0.4900795634166618
80,3.1364917755126953,-0.8756899611381218
81,3.1371564865112305,-0.5056705495358289
82,3.1343400478363037,-0.7567483205465187
83,3.1348602771759033,-0.8453312084747943
84,3.131394624710083,-0.8257816786117806
85,3.130063533782959,-0.9392497717409813
86,3.1266815662384033,-1.0360231520617278
87,3.129582405090332,-0.9832400512580786
88,3.127776861190796,-1.071114041404902
89,3.1286203861236572,-0.8882907554152523
90,3.1242923736572266,-0.7442244920021123
91,3.1279544830322266,-0.8547524462580458
92,3.128303050994873,-0.8618044963151683
93,3.1324026584625244,-0.6457794722804392
94,3.1288092136383057,-0.6781028552120002
95,3.132206916809082,-0.30901546628089027
96,3.1326487064361572,-0.8763544412357479
97,3.1337289810180664,-0.8578175470155774
98,3.132432699203491,-1.0492773621039309
99,3.135310173034668,0.07362958768178512
100,3.1329782009124756,-1.096587116610547
101,3.1334445476531982,-0.41882646745374286
102,3.133920907974243,-0.11410134720178805
103,3.1407644748687744,-0.3808015694855366
104,3.140380382537842,0.048087182220083124
105,3.1372907161712646,-0.9788403171654292
106,3.144954204559326,-0.17539990777578265
107,3.141787052154541,-0.5862220339582317
108,3.141062021255493,-1.4882922558211635
109,3.1410303115844727,-0.27981507261946104
110,3.1407556533813477,0.22699778494015782
111,3.144263505935669,-0.9149496689936333
112,3.1408803462982178,0.0978906330915052
113,3.1388721466064453,-1.3159892502355555
114,3.139939069747925,-0.5878890078046202
115,3.1377806663513184,-0.7419421267339272
116,3.1406807899475098,-0.8455814886764843
117,3.138990879058838,-1.09378847734062
118,3.136660575866699,0.0400374545945897
119,3.1379826068878174,-0.6037415983706076
120,3.1410040855407715,-1.1023937373145642
121,3.141371488571167,-1.9245353516999832
122,3.1429197788238525,-0.8383920518810732
123,3.146334171295166,-0.8368048109800207
124,3.1485190391540527,0.03933329146123808
125,3.145322799682617,-0.07963727828846584
126,3.147676944732666,-0.5984240568583972
127,3.1457178592681885,-0.1896181552140819
128,3.1444873809814453,-1.3634986443783406
129,3.1409666538238525,-1.773336164903695
130,3.1444315910339355,-0.5183151121217275
131,3.1380085945129395,-0.3187817522779057
132,3.1416685581207275,-0.555675342490091
133,3.138335943222046,-0.5426183429552285
134,3.144063949584961,-0.6021501027367444
135,3.140364170074463,-0.5677933785641768
136,3.1409382820129395,-0.41550876503864353
137,3.1427879333496094,-0.6208062827541598
138,3.144348621368408,-0.613644983415417
139,3.1477034091949463,-0.358856867208249
140,3.1472012996673584,-0.3788591874330161
141,3.1505682468414307,-0.07875329746882825
142,3.1524274349212646,-0.20930977895631783
143,3.1502366065979004,-0.5951503035570979
144,3.1453285217285156,-0.6455040690567221
145,3.1430251598358154,-0.6181498758021872
146,3.137277126312256,-0.6823158777547161
147,3.132403612136841,-0.5060227068434427
148,3.1288108825683594,-0.8147486572861864
149,3.1309568881988525,-0.7663975694094053
150,3.133125066757202,-1.0540578994722933
151,3.1383063793182373,-0.4144193635565691
152,3.140448808670044,-0.949543154481582
153,3.142638683319092,-0.33138283115478134
154,3.1441562175750732,-1.0514017500556994
155,3.1468629837036133,-0.5066316948313878
156,3.1424014568328857,0.521103547523497
157,3.1362643241882324,-0.9420061864417092
158,3.130680799484253,-0.6355444079687906
159,3.132699966430664,-1.3346751727809267
160,3.1255578994750977,-0.5080533372377183
