time,absolute_error,loss_FD
1,0.27546021342277527,-42.296139689886445
2,0.12220228463411331,-33.736669417413154
3,0.14544886350631714,-41.50686716823509
4,0.19272533059120178,-34.494301659128936
5,0.17572250962257385,-37.000808987782335
6,0.1504899114370346,-43.797085414810546
7,0.14589153230190277,-38.069013771610955
8,0.15112555027008057,-38.57467244289764
9,0.15052153170108795,-40.247239625359484
10,0.14059926569461823,-36.34836481654888
11,0.12941226363182068,-43.067215228130564
12,0.12952448427677155,-33.86889070492825
13,0.14124208688735962,-40.25768684221212
14,0.15685561299324036,-34.527285513987955
15,0.16786660254001617,-36.10742824216072
16,0.17091570794582367,-47.8246695329418
17,0.16756340861320496,-37.91056552666312
18,0.15964539349079132,-35.07202974730113
19,0.15074971318244934,-37.56794787519643
20,0.14408129453659058,-34.94664978772062
21,0.14058367908000946,-40.704907335942224
22,0.1420278549194336,-38.06967707886369
23,0.1452326774597168,-41.755127183778924
24,0.1539108157157898,-44.36632658078908
25,0.1634172946214676,-34.513993198186625
26,0.1703665405511856,-38.605814162153344
27,0.17419159412384033,-36.12110794734321
28,0.17322181165218353,-41.73034167034185
29,0.170045405626297,-34.425003136691785
30,0.1658966839313507,-32.94546140589178
31,0.16204336285591125,-30.52626744823897
32,0.15912190079689026,-34.587484800002414
33,0.15903234481811523,-37.92234293335539
34,0.16131721436977386,-40.818519505621964
35,0.16593153774738312,-41.19058636491318
36,0.1718500554561615,-42.47591374038005
37,0.17657630145549774,-41.76175269482944
38,0.17656151950359344,-39.77586554782272
39,0.17414575815200806,-39.191476747351835
40,0.17132116854190826,-36.29218349399805
41,0.16688747704029083,-44.13517578199554
42,0.1636946201324463,-34.01397987121048
43,0.16075186431407928,-39.08020812226573
44,0.157211571931839,-41.52636998918564
45,0.15649336576461792,-40.11720560845457
46,0.1550278216600418,-38.41571401978539
47,0.15232546627521515,-37.310315388738715
48,0.14989741146564484,-40.36809910519952
49,0.14924848079681396,-32.28223657153043
50,0.14727270603179932,-41.54248361761394
51,0.14319080114364624,-39.71187770859173
52,0.13979724049568176,-38.20173399830794
53,0.13605374097824097,-39.59398565818472
54,0.13373500108718872,-42.2280955216892
55,0.13231046497821808,-41.32382877496839
56,0.13084830343723297,-38.29502237187087
57,0.12897337973117828,-38.85255422762667
58,0.1264418214559555,-41.49796267843351
59,0.12540176510810852,-34.023224464139275
60,0.12474112212657928,-37.09818312853362
61,0.12233332544565201,-37.2694863765056
62,0.11862141638994217,-41.83653409335301
63,0.11676308512687683,-41.33489295065138
64,0.1169944480061531,-35.084917206846114
65,0.11794257164001465,-43.56885296916482
66,0.11735190451145172,-37.849225248845094
67,0.1170850321650505,-39.073454332448705
68,0.12002327293157578,-37.060756650364226
69,0.1271623820066452,-38.408649312705506
70,0.12944261729717255,-41.59522621851268
71,0.13023459911346436,-43.188850314653195
72,0.12797734141349792,-43.34561317935311
73,0.12317381054162979,-37.803994314210755
74,0.1204257681965828,-42.56235167130822
75,0.11777348071336746,-32.27293079762856
76,0.11488523334264755,-35.441341334022354
77,0.11460381001234055,-36.662422127854484
78,0.1122928187251091,-32.694498665077944
79,0.1100199818611145,-42.78303845731036
80,0.10556863248348236,-40.29811738961022
81,0.1080969050526619,-41.73420681646944
82,0.10928381979465485,-34.014478331792574
83,0.11117446422576904,-44.49292862091427
84,0.11036309599876404,-40.11579533061547
85,0.10676468908786774,-45.73532959265477
86,0.10510517656803131,-38.57064786486177
87,0.10853365063667297,-39.18246596018574
88,0.10940054059028625,-44.9526515005052
89,0.1010577380657196,-37.570785200184446
90,0.09446146339178085,-40.10740384190336
91,0.09265705198049545,-45.41082713693613
92,0.09183184057474136,-41.83834320820654
93,0.09085975587368011,-42.90464509590017
94,0.09025368094444275,-40.990028421893
95,0.0914173424243927,-42.74689520068138
96,0.09214524179697037,-34.81619389975194
97,0.09577112644910812,-43.5759173298037
98,0.10087306797504425,-42.748313505469426
99,0.10307106375694275,-39.66043671656858
100,0.10711643099784851,-40.01084936991723
101,0.10628743469715118,-45.36838382490366
102,0.1019243374466896,-45.82884264442811
103,0.10166451334953308,-32.79763306413024
104,0.1041644811630249,-37.80509514601742
105,0.10769402980804443,-34.844530329014006
106,0.1078714057803154,-47.96530211910054
107,0.1052991971373558,-39.08660052102286
108,0.10249639302492142,-40.222248555727234
109,0.10380244255065918,-37.165676197185675
110,0.10445182770490646,-39.613657129066546
111,0.099936842918396,-38.80839849124506
112,0.09498755633831024,-37.166696662086004
113,0.09397993236780167,-39.04463094261047
114,0.09482943266630173,-41.698648247303225
115,0.09706932306289673,-40.4111410140798
116,0.09284050017595291,-41.20656063904383
117,0.09002307057380676,-43.09867716424233
118,0.0886814296245575,-38.781403233464964
119,0.08825627714395523,-41.966721565469314
120,0.08862516283988953,-41.794160942197195
121,0.08845658600330353,-39.26666272192416
122,0.08720412105321884,-42.1430201470932
123,0.08505966514348984,-33.78156532755253
124,0.08509067445993423,-34.45291260850742
125,0.08581537008285522,-37.76873679417052
126,0.08661630749702454,-39.4579052694554
127,0.09085367619991302,-43.532905190723554
128,0.09626837819814682,-32.47038483681014
129,0.10223594307899475,-46.735245146015195
130,0.10491355508565903,-45.17477312891862
131,0.10726401954889297,-47.753254260233334
132,0.11054138094186783,-38.472737701030994
133,0.10980299115180969,-37.27244998304184
134,0.11229802668094635,-28.534483735748672
135,0.11071456223726273,-38.108777016817754
136,0.10539499670267105,-39.134013151854276
137,0.10505669564008713,-32.36704867093863
138,0.10364013910293579,-32.27131292511347
139,0.10215277224779129,-42.391273038649096
140,0.0988580510020256,-34.61874929747306
141,0.08997353911399841,-37.78324404800448
142,0.08454089611768723,-37.338382102461864
143,0.0857509896159172,-40.914123556276714
144,0.08954918384552002,-45.72667920140556
145,0.08522965759038925,-46.31128275597192
146,0.08071570098400116,-42.86006083457444
147,0.08211041241884232,-40.511484419277096
