time,absolute_error,loss_FD,loss_BC
1,2.897639274597168,3.7849652464810166,0.5905237578699816
2,2.856489419937134,2.5061118507671654,0.2795487056805479
3,2.823573112487793,-0.24416313928485575,0.19694349561091232
4,2.806251287460327,-2.438244701593484,0.1997702672938104
5,2.8001537322998047,-3.659343707098016,0.22932038716563574
6,2.7901105880737305,-2.1278433457526864,0.22526509893988653
7,2.79146409034729,-1.603944435081332,0.19895933064921248
8,2.7901864051818848,-3.656205287079125,0.17381818290803508
9,2.7967047691345215,-0.44680239815222755,0.1463778078377643
10,2.7957606315612793,-1.4553521372541318,0.12482278522947474
11,2.797755718231201,-1.0500631237337579,0.11043376664336114
12,2.802971601486206,-1.836522186819645,0.09747368015370513
13,2.803694486618042,-2.2049448812381556,0.0916796719411207
14,2.8039934635162354,-1.5273766971099914,0.08656812481781158
15,2.8132288455963135,-1.1172409278427944,0.08004661155596768
16,2.8155767917633057,-0.3642683319152044,0.07471482409301919
17,2.811307430267334,-0.7274642484205087,0.06986648960400721
18,2.8127243518829346,-1.2851097867129122,0.061013654354891984
19,2.815169334411621,-1.114427924743096,0.05184020233759275
20,2.8129665851593018,-1.583458138505461,0.04583954292991756
21,2.8150978088378906,-0.5213516555063139,0.04139983678152925
22,2.808637857437134,0.3866692510710106,0.03841509417802445
23,2.809692621231079,-0.8544382276842584,0.036056524348440394
24,2.812004327774048,-0.6084564606035218,0.03346396389893295
25,2.8102006912231445,-0.2214930120716107,0.03173785576284219
26,2.8159849643707275,-1.158273242163757,0.02894501007840517
27,2.810671091079712,-0.7034192602456685,0.028583577912427507
28,2.8155322074890137,-1.1608241634367436,0.02386810440851873
29,2.822248697280884,-0.5413711140216169,0.022013457634825047
30,2.811889886856079,-0.7537127465798409,0.021180070082095614
31,2.8307743072509766,1.0186914510042129,0.018888683614929465
32,2.819411516189575,0.09926680638018233,0.017662766306872645
33,2.8172435760498047,-0.13619184671325657,0.017997650655712887
34,2.821089267730713,-0.732733417959913,0.01802224868291338
35,2.8154404163360596,-0.7252320791724004,0.016657664161884495
36,2.813433885574341,-0.6048161392221503,0.018386924925925044
