time,absolute_error,loss_FD,loss_BC
1,0.5524331331253052,-76.08095452536108,6.812307998291335
2,0.23200438916683197,-76.9078809293018,0.5803233700888626
3,0.3292000889778137,-78.12899142678926,1.4404423496660703
4,0.5522561073303223,-75.89911074077011,3.5141512303536486
5,0.5323393940925598,-76.86047269726706,2.724201305515242
6,0.40983325242996216,-77.32917442618799,1.02021426581015
7,0.29542532563209534,-77.98271196470466,0.14229145323676104
8,0.26287007331848145,-78.93987078351398,0.45360959632925485
9,0.29074764251708984,-76.69771865008275,1.2232964413134704
10,0.31629040837287903,-77.97279912655051,1.5608834410428185
11,0.32261520624160767,-76.00362734984338,1.236438561022498
12,0.3352016508579254,-76.56553530735765,0.6252836231579375
13,0.3741409182548523,-77.44782568676834,0.17292271680819837
14,0.4472624659538269,-78.26863310153965,0.10484747898358131
15,0.5216847062110901,-77.26918285389566,0.34387894144353937
16,0.5735424160957336,-76.09441143019146,0.6230878537872553
17,0.5886064171791077,-74.91925757649898,0.69601850816534
18,0.5729029774665833,-77.84152659560732,0.5528028464981802
19,0.5374199748039246,-76.5887548516996,0.3011477823495414
20,0.5092257857322693,-74.50439492686942,0.10347639245655228
21,0.48883599042892456,-76.25115592170184,0.06615008877324495
22,0.4848949611186981,-77.17113095760618,0.16386238504109138
23,0.48762980103492737,-76.62198883822872,0.2970087725126245
24,0.4950929880142212,-75.59927152077464,0.35034178436924485
25,0.5026342272758484,-74.6600617864224,0.30613514127695435
26,0.5117870569229126,-76.97007617608952,0.18544396681142805
27,0.5242902040481567,-76.41440740184981,0.07473364662575895
28,0.5385855436325073,-77.01155434601334,0.03500527435549733
29,0.554872989654541,-76.01567826754052,0.0700098058883068
30,0.5684388875961304,-75.63243669542962,0.13319778456073392
31,0.5741481184959412,-74.14723360066259,0.16875816154515602
32,0.5740848183631897,-76.04259828447398,0.14888231395838106
33,0.5671467185020447,-77.45316850800471,0.0911462440752387
34,0.5551645755767822,-74.97324155311604,0.039294163702432605
35,0.5438970327377319,-77.59811694829875,0.024179000477420522
36,0.5349840521812439,-74.48018013713936,0.049340979616661965
37,0.5288327932357788,-75.52353653626155,0.08657413485753203
38,0.5247653722763062,-78.42054408019378,0.10233794546858076
39,0.524066150188446,-76.04143568688801,0.08662977222691792
40,0.526743471622467,-75.03428333432767,0.052282246172472804
41,0.5305342674255371,-77.81097141481673,0.02434559301156359
42,0.5346391797065735,-75.1717246948001,0.02042918878142447
43,0.5383223295211792,-74.94425621719799,0.03483595874933513
44,0.5386673808097839,-76.50344501576804,0.054290412599547144
45,0.5312607288360596,-76.78934368172203,0.054826690382993384
46,0.5239072442054749,-76.07466733643385,0.04150112923675283
47,0.5145386457443237,-75.91750740289726,0.024254735206249774
48,0.505429208278656,-76.52473538364762,0.01843422505294536
49,0.4961383044719696,-75.36493381309069,0.026017566220056684
50,0.48784759640693665,-77.34438661266975,0.03645947140721381
51,0.4822081923484802,-75.78438502842017,0.04217076256969288
52,0.4770328402519226,-76.28615620173898,0.03701935563856041
53,0.4763824939727783,-76.87995362849972,0.022913602718179174
54,0.4736166000366211,-76.22025165417222,0.017795055189233012
55,0.4736992120742798,-75.42557873754507,0.019903593391328276
56,0.4719993472099304,-75.5651383515986,0.0256979381985244
57,0.4669520854949951,-76.44931866531218,0.028710714428624783
58,0.46126365661621094,-75.14762374915938,0.02432536703548679
59,0.4518720507621765,-77.59800395173625,0.01917401966815697
60,0.4419811964035034,-76.91749867586472,0.016512302852707654
61,0.4323584735393524,-78.37200027560989,0.019213462474409578
62,0.4232807159423828,-76.67624930685278,0.024272945617294144
63,0.4173039495944977,-76.08933485744943,0.024561014864647252
64,0.41302698850631714,-77.5493757959132,0.021308098809383315
65,0.41022130846977234,-77.60947257998919,0.01862282985687493
66,0.40630701184272766,-76.82792748623636,0.017278493347407168
67,0.4035783112049103,-75.6311010352598,0.019239208636309926
68,0.3960154056549072,-78.70110009202354,0.020994678143121333
69,0.3909904360771179,-76.77362758347505,0.019406311172546667
70,0.3827853798866272,-75.56166261070128,0.018071720586602513
71,0.376024067401886,-78.17999002312679,0.01848953942844464
72,0.36736705899238586,-76.7958222757019,0.017169419858160187
73,0.36045408248901367,-78.37572801813907,0.01969606263126607
74,0.3530661463737488,-78.59323723157293,0.019284757311100888
75,0.3483958840370178,-77.72173542446279,0.01862656336547535
76,0.34350669384002686,-79.02334472475751,0.01820871465426435
77,0.33973219990730286,-77.20626113143277,0.017145729901452602
78,0.33709535002708435,-78.18867045768769,0.017769579859094782
79,0.3321217894554138,-77.18871805588684,0.017660393067759978
80,0.32593655586242676,-78.15590398765504,0.017437577397283154
81,0.31845811009407043,-79.12428846532171,0.016826205617296145
82,0.3107019364833832,-76.82090297658284,0.016819659703132032
83,0.305037260055542,-78.29515625724602,0.017278263939849485
84,0.2987343370914459,-78.99845898622948,0.01875064666300056
85,0.2944979667663574,-78.99050099222512,0.01844506882205637
86,0.28885409235954285,-77.35340668706036,0.017084097413583438
87,0.28576430678367615,-77.7437738952078,0.016168202466348088
88,0.2826274335384369,-78.19917611577743,0.01750321417181959
89,0.27893078327178955,-78.22837397736737,0.01628069814064446
90,0.27329739928245544,-76.78425102831582,0.01719610159585226
91,0.2657448947429657,-77.91431311931773,0.01876714185541809
92,0.2601398527622223,-77.62286273253048,0.017156176977174132
93,0.2563093304634094,-78.92918898279875,0.01842097330678598
94,0.25108522176742554,-77.87272723430061,0.01770602560869383
95,0.24726368486881256,-75.9091694306982,0.017574921080767178
96,0.24292732775211334,-77.43787915649867,0.017533765361526375
97,0.23967775702476501,-77.87658637837832,0.016685376823025556
98,0.23628322780132294,-77.34368433718441,0.017464596939460772
99,0.23374105989933014,-80.13176535418572,0.018603771334052204
100,0.22872459888458252,-77.13972809123405,0.01763111469923457
101,0.22392193973064423,-79.11167974766072,0.01788424150734481
102,0.21942263841629028,-77.56955559920466,0.018072371012799973
103,0.2167627066373825,-79.45918503132337,0.01907794974692027
104,0.21354177594184875,-78.59367203227916,0.018420081473578105
105,0.20968271791934967,-78.14689612359018,0.018954877467036196
106,0.20708411931991577,-77.89665227320594,0.018782963243760453
107,0.20509377121925354,-79.69158441918583,0.018287135137135008
108,0.2019108682870865,-78.82461127415809,0.01817369457723227
109,0.19796721637248993,-79.93117489855314,0.018411228730254216
110,0.1938963085412979,-77.25336477148502,0.018095734319943556
111,0.19379107654094696,-77.47173241802122,0.01940872261377897
112,0.1894253045320511,-78.28516352016499,0.017751990106559607
113,0.18765033781528473,-79.45219023750346,0.01891625931312392
114,0.18485607206821442,-77.99125770202915,0.01875664245157557
115,0.18296702206134796,-76.38504602188209,0.017868136999640773
116,0.18080364167690277,-77.44854722743734,0.017618916117953784
117,0.17908069491386414,-79.31748778632985,0.018279457750206257
118,0.17578183114528656,-78.04200759793247,0.01826420717058749
119,0.17561165988445282,-78.27414023290544,0.018633211546375233
120,0.1730034053325653,-77.81670965395432,0.018159078614052575
121,0.17271995544433594,-80.29878390151427,0.018748333533930968
122,0.16866685450077057,-78.29905541597168,0.01889370916348651
123,0.16645698249340057,-78.9795079229774,0.01817475118675174
124,0.16519413888454437,-78.44795509205426,0.018714676756441628
125,0.16462814807891846,-79.06448299621424,0.01744747615834067
126,0.16581696271896362,-79.1136446148212,0.018891104961845075
127,0.16306020319461823,-78.8794569543654,0.01833486520135906
128,0.1594245284795761,-79.26030925750003,0.019433832648721817
129,0.15861287713050842,-77.8458973940461,0.018187737020733397
130,0.15992292761802673,-77.9478461994794,0.019082410976615248
131,0.15826252102851868,-78.35970937383476,0.018566633085882505
132,0.15420570969581604,-78.28096400256975,0.018580913952018496
133,0.15514390170574188,-78.27457014278053,0.019465713667964634
134,0.1539689153432846,-78.18184168723096,0.01990431284621448
135,0.15393845736980438,-78.21593656432498,0.018814774927456767
136,0.15045931935310364,-79.34174148922185,0.019994718114111194
137,0.1517031490802765,-78.34428405200956,0.01932502134683489
138,0.15013721585273743,-78.70678652691598,0.018480634240022827
139,0.15088225901126862,-77.42267680442374,0.01973023235999431
140,0.14722782373428345,-77.00838773405634,0.0184239724668192
141,0.14588625729084015,-78.10398773879373,0.01816989200890807
142,0.14671601355075836,-78.78871997814534,0.0185839772773415
143,0.1469317078590393,-77.91774291474297,0.018679468619157605
144,0.14661352336406708,-78.24879029419594,0.018104706308268177
145,0.1436534821987152,-77.75718831348374,0.01886233704223117
146,0.14225831627845764,-79.81512128449413,0.018916075349962667
147,0.14270396530628204,-78.6872815458323,0.018645476647205988
148,0.14353345334529877,-78.08096372388945,0.018781132073421497
149,0.1418232023715973,-79.07025711026193,0.018531302739050765
150,0.14119750261306763,-77.792975613301,0.0187114574124742
151,0.1400798112154007,-78.12603423809026,0.018866467374327525
152,0.1401660144329071,-76.69382335449751,0.019503890174422927
153,0.14065422117710114,-78.40978041961205,0.018890549288223188
154,0.13790902495384216,-77.99814064228079,0.02065035525935765
155,0.13985763490200043,-79.70755384837587,0.019568446024144846
156,0.13885438442230225,-77.89873892803638,0.018373212215858043
157,0.13934995234012604,-77.48355158331103,0.019921186142167754
158,0.13743199408054352,-77.11744596768065,0.01921698926879515
159,0.13926170766353607,-78.87009146557546,0.019316099582054068
160,0.13631606101989746,-79.32229256112723,0.01965931120381265
161,0.13738012313842773,-80.64289817260445,0.01928099777044141
162,0.1355503797531128,-77.71879925170785,0.019445877300663307
163,0.13620853424072266,-79.67141683573334,0.01907990300049045
164,0.136922225356102,-78.31250657263608,0.01966049066617555
165,0.1345147043466568,-79.6964270079543,0.020422132987452515
166,0.1354556828737259,-79.37534976540063,0.019466516906159203
167,0.134521022439003,-77.7559640809585,0.01986980541420824
168,0.13465945422649384,-77.43417264180235,0.019119447509228848
169,0.13541767001152039,-80.4051864666153,0.019233726690935513
170,0.1349283903837204,-79.02758449978198,0.01921241509056627
171,0.13356582820415497,-78.07563595871244,0.018844841552115618
172,0.13340336084365845,-79.80196174451035,0.01949215873589859
173,0.13359254598617554,-79.30906191470467,0.019599118218627486
174,0.1345939189195633,-78.5223884968392,0.019972159972461326
175,0.13419322669506073,-77.08097984027015,0.01877201069832585
176,0.1316344439983368,-78.19763238814922,0.019811398716905553
177,0.13054712116718292,-79.88902135106437,0.018847872462349653
178,0.13387978076934814,-77.65842983818229,0.019417756834857483
179,0.1334766000509262,-79.29691065584376,0.019185549352273734
180,0.13328273594379425,-79.78956204743122,0.020739938134199262
181,0.13160358369350433,-77.98715311529293,0.01938564278671454
182,0.13186782598495483,-78.54342574116362,0.02016652339260118
183,0.13403666019439697,-75.49511587916882,0.01918645201145015
184,0.1317177563905716,-79.01924988175548,0.020322283465402012
185,0.1301688402891159,-79.66042059645682,0.019744079602171238
186,0.1311529576778412,-79.23973451688698,0.019303256423608865
187,0.1324424296617508,-78.42278738530447,0.018850355200862166
188,0.13221056759357452,-78.53422878518913,0.019367099725050196
189,0.13076013326644897,-78.73393371565706,0.019348895084028882
190,0.13051651418209076,-78.05572638290445,0.020168013730321666
191,0.13102059066295624,-79.54163686422474,0.018869018424624663
192,0.13094758987426758,-77.63256250327775,0.019096467922330378
193,0.1301005482673645,-78.87940811185885,0.020016480184553445
194,0.12990428507328033,-77.72587007672313,0.019537870295453504
195,0.13158811628818512,-79.56991529578497,0.01978430337080245
196,0.13197584450244904,-78.27457205140328,0.019229260071836726
197,0.130178764462471,-78.12551366085236,0.019242918026469564
198,0.1291223168373108,-78.52048890009772,0.019923688694089708
199,0.12875425815582275,-77.16274610318467,0.019701675557559653
200,0.13026708364486694,-80.00612395919472,0.018866416089142597
201,0.13177597522735596,-79.57274769714854,0.020304828383771255
202,0.12928196787834167,-78.83995323524454,0.01869193577881604
203,0.13091513514518738,-77.06302946830326,0.020672552259332913
204,0.12971845269203186,-78.47397360034125,0.0199071836497303
205,0.12908221781253815,-77.31152268283901,0.020054286525376226
206,0.12965410947799683,-77.55135836725692,0.02011891213406412
207,0.12963007390499115,-76.63933269854954,0.018399311815305682
208,0.13192611932754517,-78.42018766160865,0.018870339894509702
209,0.12860789895057678,-79.85913534850313,0.01948667723643934
210,0.12824492156505585,-79.55292338738055,0.019466318023176384
211,0.12918159365653992,-76.30751947472817,0.019099592535868275
212,0.12704700231552124,-78.16421601891264,0.01887135007756054
213,0.12838251888751984,-79.87834142001392,0.01911944286107754
214,0.12830233573913574,-78.07723616595628,0.019059059913806096
215,0.12915749847888947,-78.9872014470988,0.019288428561808894
216,0.12834227085113525,-79.32698498146377,0.017976944662635722
217,0.12755633890628815,-79.19919707147398,0.0202366662335257
218,0.12618432939052582,-79.2445386289497,0.019372583517756062
219,0.126787468791008,-79.81754905844184,0.01914162458846816
220,0.12967129051685333,-79.33771719474123,0.019589138656336998
221,0.12775307893753052,-79.58552144047934,0.017460401400650295
222,0.12903346121311188,-79.91810880776491,0.01970187269306433
223,0.12804856896400452,-79.29879631245426,0.01910637493710186
224,0.12816433608531952,-79.15565916159349,0.019821843541030403
225,0.12671944499015808,-77.7376196199489,0.018613643304038106
226,0.127370223402977,-79.04899996087062,0.020043961598573454
227,0.12970417737960815,-78.59163168694661,0.01905910178199569
228,0.12625008821487427,-78.32044723581659,0.02010089054286189
229,0.12752829492092133,-77.91742664395812,0.019266031434189732
230,0.12795546650886536,-77.7774545894355,0.01855969878632331
231,0.12782111763954163,-79.64481918324714,0.020605303981438
232,0.12867780029773712,-78.38948143536666,0.02005407012238726
233,0.1283717155456543,-78.31786515850209,0.018113204278035443
234,0.12670177221298218,-76.71740051514256,0.020513065384705768
235,0.12699756026268005,-77.93158477704625,0.01753753596479677
236,0.12811557948589325,-79.06399267874005,0.020296312985148182
237,0.12619103491306305,-77.81863665476715,0.018042873499379476
238,0.1268738955259323,-80.12362035542826,0.019933609638791455
239,0.12697052955627441,-76.44670484665525,0.018928186299941266
240,0.12784795463085175,-79.86195704657653,0.019716040703034197
241,0.12766051292419434,-78.55011110574407,0.018912736943941817
242,0.1263824850320816,-79.69639287045695,0.01943780577813046
243,0.12518499791622162,-78.81273926466042,0.019387245602507645
244,0.12675105035305023,-79.35423702785316,0.018407070362750133
245,0.12721464037895203,-77.90818949730351,0.018830123216006137
246,0.12631887197494507,-77.00949678577197,0.018204985466819902
247,0.1254434585571289,-77.16078554768268,0.019550501782311994
248,0.12684962153434753,-80.00320776538962,0.018903548641205078
249,0.1268698275089264,-80.14226036388203,0.018629437849842834
250,0.12571534514427185,-80.1790328883711,0.01894401741709117
251,0.12588070333003998,-79.29502687957176,0.018602757392311566
252,0.12695719301700592,-79.56225577111164,0.020179967047323027
253,0.12592622637748718,-78.48502063277871,0.01928261243911766
254,0.12587015330791473,-78.64398491032578,0.019262957087052283
255,0.1273660510778427,-79.73887817672511,0.01950347660670402
