time,absolute_error,loss_FD,loss_BC
1,0.05743858218193054,-19.824624696156143,0.2011656173389244
2,0.018681835383176804,-19.640081971772844,0.014302823786002972
3,0.025937311351299286,-19.707627920634167,0.044408145603979404
4,0.04306356981396675,-19.673667751637893,0.11121816692501976
5,0.0378008671104908,-19.717853530442284,0.08643130901737214
6,0.022475287318229675,-19.579596469531026,0.028023678082758203
7,0.013718211092054844,-19.63414619810038,0.002110289993519837
8,0.02471022494137287,-19.6646135663854,0.020965201773347236
9,0.03449898213148117,-19.792859272270572,0.04854610988866355
10,0.03660954535007477,-19.682029496776806,0.05168843650506101
11,0.032344330102205276,-19.772858376703827,0.03029135894732415
12,0.02780585177242756,-19.85093412843389,0.007435488008857845
13,0.027434643357992172,-19.716560152203414,0.0015963911732339553
14,0.029596760869026184,-19.617928203628246,0.012692394239926895
15,0.032184526324272156,-19.865321305126667,0.025615980664313445
16,0.030389301478862762,-19.688747198946565,0.02711829962568163
17,0.028316020965576172,-19.55955647682911,0.01667558638415539
18,0.02802315540611744,-19.83833178822327,0.004710624659375112
19,0.029685070738196373,-19.64645544787346,0.0005499656787918175
20,0.034780289977788925,-19.866475056287676,0.005645278258329125
21,0.03846032917499542,-19.6654175576738,0.012956495020690385
22,0.040486764162778854,-19.841054434941235,0.014825187357199957
23,0.0393000990152359,-19.54503067303146,0.009822114043121702
24,0.037569809705019,-19.87198484350074,0.003026077470342988
25,0.03449084609746933,-19.61757763036193,0.00025107489308734784
26,0.0331992469727993,-19.79542618659488,0.0027471462919688664
27,0.03281982243061066,-19.67562213137912,0.0069330659635525186
28,0.031749747693538666,-19.66318758561883,0.008241560080368976
29,0.03130011633038521,-19.944618988316222,0.005563051523447371
30,0.03245479613542557,-19.810070149037088,0.0017421059022848138
31,0.034934308379888535,-19.673768025996527,0.00014425581383593986
32,0.03645142912864685,-19.86582038268325,0.0016172672686574374
33,0.03806839510798454,-19.931901410443622,0.003935137218227606
34,0.038113098591566086,-19.900342538354998,0.004422131190121276
35,0.03716019541025162,-19.623792528077033,0.0027257571208020113
36,0.03543487563729286,-19.773949470875056,0.0006630363298827141
37,0.033592671155929565,-19.721940268493142,0.00016897677189980123
38,0.03175193816423416,-19.97468889814181,0.0013006257772038038
39,0.03155543655157089,-19.595315501243466,0.002497099530496782
40,0.0310895424336195,-19.69633241813514,0.0024388971739360953
41,0.030624402686953545,-19.7099629887469,0.0012075150523151803
42,0.03318667784333229,-20.00647192143677,0.00018280398856321573
43,0.03253401815891266,-19.76759164425406,0.00025271924177362466
44,0.03328897804021835,-19.660603423087835,0.001049336726979565
45,0.033057890832424164,-19.8531541941881,0.0014937898548528354
46,0.03300116956233978,-19.63338950732956,0.0010598667433110776
47,0.031405460089445114,-19.568230074722095,0.0003162349483069269
48,0.02940686047077179,-19.89245361573877,5867605200525738e-20
