time,absolute_error,loss_FD,loss_BC
1,0.1657343953847885,-78.71426150640994,1.3366276370711436
2,0.0536152608692646,-79.02284497696206,0.09712840669348131
3,0.09375408291816711,-78.78450604860498,0.36387437670028333
4,0.12544210255146027,-78.66114507971824,0.7144616667405435
5,0.12447087466716766,-78.88486593734174,0.5047518993716449
6,0.11322763562202454,-78.5951747748585,0.18558090133859814
7,0.10723083466291428,-78.67176808129472,0.07419752496886564
8,0.11269572377204895,-78.83091421914688,0.16124248654034515
9,0.12402559071779251,-78.80864991357794,0.27367551195057577
10,0.13611187040805817,-78.78704937721372,0.28138702544333116
11,0.1488673985004425,-78.8095165008909,0.19841837489959002
12,0.1619613617658615,-78.67882406988252,0.10664420754206154
13,0.17645731568336487,-78.46226574256498,0.06688819461801547
14,0.18972206115722656,-78.47773528638895,0.07755467609943592
15,0.19920121133327484,-78.40243465368786,0.10635097803072598
16,0.20365266501903534,-78.42574287253771,0.1154545098265348
17,0.20443181693553925,-78.69333255027081,0.10626066357443671
18,0.20246778428554535,-78.5336203359312,0.08276121654815853
19,0.19985826313495636,-78.39075172408084,0.0612332502848554
20,0.19773906469345093,-78.49026386768128,0.04700141424703981
21,0.19826829433441162,-78.56354261881572,0.04122370247426002
22,0.2002442479133606,-78.6891180263375,0.04244513438919529
23,0.2052435576915741,-78.31267496098715,0.048080114476533785
24,0.20979730784893036,-78.36320528042194,0.05091654371943841
25,0.2140229344367981,-78.35075678919938,0.04674196974993043
26,0.21592314541339874,-78.40661241208915,0.03466513469901683
27,0.21600796282291412,-78.51887673154926,0.021647416952598388
28,0.2143661081790924,-78.53135361535905,0.015320607481931533
29,0.21086248755455017,-78.43832539893978,0.018165541092202232
30,0.2070075422525406,-78.72492646798055,0.026085445177756836
31,0.20257139205932617,-78.5156217554628,0.030183246349193373
32,0.19790543615818024,-78.41019036013404,0.026476762721043597
33,0.19424256682395935,-78.61836451051147,0.016333105786755522
34,0.19184432923793793,-78.67300796105104,0.008070312748422053
35,0.19076193869113922,-78.66809381476614,0.007103448026450307
36,0.18886640667915344,-78.5120610646696,0.012587695349414764
37,0.18868283927440643,-78.47648256210908,0.01748354101983977
38,0.18553194403648376,-78.68994336867996,0.016399728770570627
39,0.18167132139205933,-78.68031211007627,0.010329049471892468
40,0.17559735476970673,-78.6840858241575,0.00464358128339092
41,0.16985063254833221,-78.7122899420045,0.0038977237978672467
42,0.16372224688529968,-78.64477259905945,0.007100174054001689
43,0.1590663194656372,-78.74957639713931,0.01031150824892191
44,0.15374654531478882,-78.65977516605162,0.009903019777097857
45,0.14980243146419525,-78.43075900457407,0.00658188603679141
46,0.14571242034435272,-78.81141617053079,0.0033986766232415207
47,0.14196884632110596,-78.57251528691104,0.00293823805963509
48,0.13811856508255005,-78.7050791803942,0.004593197856846937
49,0.13378064334392548,-78.90589205171659,0.006185835169578603
50,0.12835492193698883,-78.7401011658169,0.005664726347052898
51,0.12339475750923157,-78.83601996902465,0.003857690566421825
52,0.11716344952583313,-78.81522461178992,0.002626232198217679
53,0.11225184053182602,-79.00174129080861,0.0026909388620347334
54,0.10768357664346695,-78.77465039950695,0.003450735142674169
55,0.10456275194883347,-78.89956049192745,0.004071385081430313
56,0.10082904994487762,-78.68287304290688,0.003538441056665167
57,0.09699814766645432,-78.9650152984064,0.002702135169169972
58,0.09313900023698807,-78.81446415650092,0.0019214033058032253
59,0.08902924507856369,-78.87305038679554,0.002048906290603012
60,0.08487452566623688,-78.82182486778501,0.0025290765730237
61,0.08061142265796661,-78.86791187391623,0.002854226013705124
62,0.0769689679145813,-78.86323955137586,0.0024861330721795893
63,0.07386036962270737,-78.78380415630684,0.0019439612246945875
64,0.07146583497524261,-78.88612734233439,0.0015994943922718584
65,0.0692363977432251,-78.94548618827989,0.0018469065300879453
66,0.06717519462108612,-78.79988842722906,0.002220341818572202
67,0.06441095471382141,-78.88852226109478,0.0021377302450928037
68,0.06164044514298439,-78.8502687313829,0.0017137889610347116
69,0.05894199386239052,-78.93278901252464,0.001570985361166127
70,0.05658205226063728,-78.90883131438346,0.0016907354941218505
71,0.05485759302973747,-79.01503202158551,0.0018009914001947713
72,0.05319225788116455,-78.76412787442072,0.0017953704878812728
73,0.052502747625112534,-78.94424447866307,0.0015440993698592753
74,0.05147494003176689,-78.92592733793948,0.0014367312429901665
75,0.05054487660527229,-78.87997434983734,0.001513169485316755
76,0.04992716759443283,-78.94585591164264,0.0016296754017557122
77,0.048247501254081726,-78.88534199575699,0.0016248604220899753
78,0.04723859205842018,-78.90329686163517,0.0014246731856027638
