time,absolute_error,loss_FD
1,1.469850778579712,0.8267892752566061
2,1.4567837715148926,0.5326477018494916
3,1.4211746454238892,0.18319845042929334
4,1.4111214876174927,-0.08237635570310864
5,1.3870011568069458,-0.33387367419261116
6,1.3949965238571167,-0.6399445511500061
7,1.387511968612671,-0.8844778775934816
8,1.4001139402389526,-1.077007314496366
9,1.363940715789795,-1.4284310732565393
10,1.3623353242874146,-1.5125113054109147
11,1.3413143157958984,-1.8749253163130293
12,1.3804779052734375,-2.1296741794371608
13,1.343092679977417,-2.153872763438333
14,1.371593952178955,-2.549599557055607
15,1.3568806648254395,-2.5440543810232983
16,1.2960575819015503,-2.797544747680222
17,1.3206236362457275,-3.0811961511736543
18,1.2860878705978394,-3.374722086345112
19,1.3351514339447021,-3.591699626273163
20,1.3040714263916016,-3.5417010925637333
21,1.3143702745437622,-4.030301644345527
22,1.2819749116897583,-4.137851651830966
23,1.3140760660171509,-4.230516192046115
24,1.2836543321609497,-4.472032642926516
25,1.273598313331604,-5.011735858956747
26,1.280259370803833,-4.843256454536084
27,1.2290620803833008,-5.153998839011378
28,1.2796980142593384,-5.5617359681714635
29,1.22813880443573,-5.443853083940869
30,1.210179090499878,-5.784468046056866
31,1.2254763841629028,-5.879339813568995
32,1.213233470916748,-6.203047097074443
33,1.1927943229675293,-6.680892978014054
34,1.188592791557312,-6.818182127303503
35,1.1916847229003906,-7.212980237081339
36,1.178294062614441,-7.449360760041346
37,1.152229905128479,-7.399902092344086
38,1.164023518562317,-8.081174310025814
39,1.1053873300552368,-8.45294868583472
40,1.1010812520980835,-8.509079925612873
41,1.1224830150604248,-9.271410351421501
42,1.0970052480697632,-9.057299934842352
43,1.0766751766204834,-9.280977943570697
44,1.0408285856246948,-9.647429877294048
45,1.0461369752883911,-10.57792707791993
46,1.032016396522522,-10.36858270133063
47,1.020219087600708,-10.834736836118527
48,0.982570230960846,-11.253135919131052
49,0.9423617124557495,-11.058091800376141
50,0.9112904071807861,-11.79772661980694
51,0.9295142292976379,-12.428348758586967
52,0.8698697090148926,-13.100567141868531
53,0.8393772840499878,-12.861666731299525
54,0.8188676834106445,-13.797377691081488
