time,absolute_error,loss_FD
1,0.9278576374053955,-2.557209322051968
2,0.9026220440864563,-2.7761024282056885
3,0.89394211769104,-2.6098391994938432
4,0.8979820013046265,-2.547250922946229
5,0.8692145943641663,-2.5956011059808266
6,0.8732863068580627,-3.038010322542236
7,0.862383246421814,-2.9435615159161337
8,0.8646412491798401,-3.321513464608145
9,0.8559746146202087,-3.371952721848295
10,0.8514055013656616,-3.3825040109539324
11,0.8441897630691528,-3.5299651657580027
12,0.8384524583816528,-3.7113877802418194
13,0.8212103247642517,-3.7135558166072644
14,0.8340357542037964,-4.300053264157349
15,0.797397255897522,-4.16164309272323
16,0.7866264581680298,-3.865399081863038
17,0.7941839098930359,-3.995329266719493
18,0.7883312106132507,-4.689603965357863
19,0.7628210783004761,-4.651154847374494
20,0.79137122631073,-4.682043056893448
21,0.7546522617340088,-4.891497672937202
22,0.7599981427192688,-5.325881795238584
23,0.7396057844161987,-5.010123884622147
24,0.7166398167610168,-5.344106757716118
25,0.721068799495697,-5.082997635609668
26,0.7084015011787415,-5.653699185195446
27,0.6717423796653748,-5.79906232263172
28,0.6693069934844971,-5.600569892376037
29,0.686093807220459,-5.804284808227415
30,0.6671682000160217,-5.804919710227394
31,0.6483542323112488,-6.1442361314881
32,0.6485353708267212,-5.947150718919275
33,0.6231451034545898,-6.655983082887779
34,0.6067352294921875,-6.385055194831608
35,0.5982137322425842,-6.156773449241645
36,0.5943968296051025,-6.596601652854273
37,0.5751991271972656,-6.621939592162408
38,0.5686089992523193,-6.6272189207396845
39,0.5292266607284546,-6.901618192263793
40,0.5396681427955627,-7.451649953858096
41,0.511864423751831,-6.771687403660672
42,0.512321949005127,-7.55212430758873
43,0.48557522892951965,-7.833059229186189
44,0.47602972388267517,-7.267617989705645
45,0.4563904106616974,-7.383311750246447
46,0.45236679911613464,-7.679451779673284
47,0.437088280916214,-7.63954515611257
48,0.42356306314468384,-7.992718275175161
49,0.41241663694381714,-8.133053943753858
50,0.3853329122066498,-8.426210788711503
51,0.3704879581928253,-8.450410039355896
52,0.35591769218444824,-8.156844359833796
53,0.3501545786857605,-8.07885806686234
54,0.3228888511657715,-7.696849423311669
55,0.31240102648735046,-8.41508026205455
56,0.30067384243011475,-8.395223146622364
57,0.2914857268333435,-8.694702648223075
58,0.26971954107284546,-8.647403756470924
59,0.25068145990371704,-8.261931441623727
60,0.2407739758491516,-8.778478932661145
61,0.23826588690280914,-8.59640889593635
62,0.2216947227716446,-8.352346985508234
63,0.21226786077022552,-8.455910245074222
64,0.20807428658008575,-8.187827117340943
65,0.1992899775505066,-9.040231216196794
66,0.19396817684173584,-8.94155473920994
67,0.17945922911167145,-8.219283815953538
68,0.17751802504062653,-8.903975195539152
69,0.1755594164133072,-8.15537513444421
70,0.16301767528057098,-8.963844887896856
71,0.16451437771320343,-8.55518465474095
72,0.16241440176963806,-8.47024609597
73,0.1556481271982193,-8.785607222771318
74,0.15648256242275238,-9.648334605205399
75,0.1582546830177307,-8.92466580304048
76,0.15988700091838837,-8.612606153386992
77,0.16163083910942078,-8.533276266731322
78,0.16045430302619934,-9.732143372630087
79,0.15219558775424957,-8.313518448962633
80,0.15490418672561646,-8.955804781382156
81,0.15367718040943146,-8.6943591020027
82,0.15037572383880615,-8.177449036981496
83,0.1468963623046875,-9.30512398767248
84,0.14618995785713196,-9.032631514289942
85,0.1482076197862625,-8.70998722272226
86,0.14531706273555756,-9.00390813968821
87,0.14422763884067535,-8.936052593292597
88,0.14710228145122528,-8.75871784788799
89,0.15051357448101044,-8.784051485540363
90,0.14874882996082306,-8.92047205980735
91,0.15324315428733826,-8.97124078973085
92,0.1556873917579651,-8.406772249618282
93,0.160594642162323,-8.699225464318559
94,0.15975433588027954,-8.423413711533012
95,0.15966308116912842,-9.182647803644311
96,0.15985549986362457,-9.200628915895791
97,0.15309502184391022,-8.219662179390449
98,0.15426452457904816,-9.446326939624775
99,0.153375506401062,-9.129062167858836
100,0.15677569806575775,-8.862341622996102
101,0.15477406978607178,-8.492642650297189
102,0.1565418392419815,-8.346240869144381
103,0.1561855673789978,-9.031446159718119
104,0.15889018774032593,-9.53891276847599
105,0.15719279646873474,-9.35622533964545
106,0.1569918692111969,-9.04236076604005
107,0.15516163408756256,-8.62162829220876
108,0.15261195600032806,-9.445895533072564
109,0.14967326819896698,-8.467890109110765
110,0.15049657225608826,-8.961711126251085
111,0.15043728053569794,-8.283405004639587
112,0.14899973571300507,-8.963994561143261
113,0.15007737278938293,-8.598560182908523
114,0.15232038497924805,-8.378562065270625
115,0.15128016471862793,-9.234450861959452
116,0.1506301760673523,-8.98196233522133
117,0.15326417982578278,-9.463294030668889
118,0.15239174664020538,-8.72092500930109
119,0.15952475368976593,-8.840725953936412
120,0.16235217452049255,-9.144170860258688
121,0.16463181376457214,-8.984337475687434
122,0.1678755134344101,-9.546171598705236
123,0.16754065454006195,-8.75117618986665
124,0.15996083617210388,-9.45955879281193
125,0.1551075130701065,-8.946781858007641
126,0.14986316859722137,-9.146383512694339
127,0.14702929556369781,-9.019326094350035
128,0.14714714884757996,-8.648728951127413
129,0.14163000881671906,-8.591442376389843
