time,absolute_error,loss_FD
1,2.8358540534973145,0.691129086802573
2,2.845769166946411,-1.4185461564881447
3,2.8547182083129883,-2.856039344010812
4,2.8606441020965576,-2.7973858721102856
5,2.8577346801757812,-4.739500919417011
6,2.8316500186920166,-5.544569670433453
7,2.808098316192627,-7.399210930571496
8,2.7694461345672607,-8.106238712368334
9,2.736175537109375,-8.97018356962844
10,2.6957762241363525,-10.50748878545388
11,2.6620121002197266,-11.555555808864407
12,2.6311111450195312,-12.88121885657221
13,2.5990493297576904,-14.240251542324916
14,2.5707602500915527,-15.967095370066911
15,2.5515196323394775,-17.550019938444578
16,2.5366101264953613,-21.261255792391406
17,2.5061755180358887,-25.365721324675295
18,2.4653232097625732,-26.516426184906347
19,2.396385431289673,-26.194548470284996
20,2.301556348800659,-31.647817217066347
21,2.196873426437378,-32.66019914998577
22,2.071312427520752,-39.45974999648011
23,1.9489030838012695,-41.571138206146806
24,1.8257700204849243,-47.11864952968517
25,1.6864243745803833,-49.941401681278535
26,1.5631625652313232,-55.243118431607826
27,1.465838074684143,-57.64970402441091
28,1.2023146152496338,-61.67734115260081
29,1.0426207780838013,-63.115778220842316
30,0.8809517621994019,-65.06067749057604
31,0.7951825261116028,-66.49045404931323
32,0.8566516637802124,-64.06033994189963
33,0.5967539548873901,-66.49726734489076
34,0.7803796529769897,-61.88208437619022
35,0.8291410207748413,-69.75632201094061
36,0.756624162197113,-65.23450409576023
37,0.5961183905601501,-62.70858796999879
38,0.5988739132881165,-68.97827152555371
39,0.7380704283714294,-68.81200987984688
40,0.7612363696098328,-70.95276199999864
41,0.6002964973449707,-70.89759528801977
42,0.7747129797935486,-67.30612719100287
43,0.6402289271354675,-69.00513281690519
44,0.8324472308158875,-65.52018253606164
45,0.7028862237930298,-71.97811940499233
46,0.8138898611068726,-69.67778170541871
47,0.7627558708190918,-66.390899264622
48,0.675380527973175,-68.725913618178
49,0.7589375972747803,-67.36826288351577
50,0.5937584638595581,-69.73899399907185
51,0.6721864342689514,-67.11152391137591
52,0.5337232947349548,-68.66683232597575
53,0.6165769696235657,-70.48487498276658
54,0.5994836091995239,-70.25984461582364
55,0.47248634696006775,-73.25560558988407
56,0.5603690147399902,-70.07658071104262
57,0.43487808108329773,-69.4151532131799
58,0.5579201579093933,-69.26586780598974
59,0.46740958094596863,-69.08171434518005
60,0.5045512318611145,-70.16252909684253
61,0.4807034432888031,-69.40738906992826
62,0.4825257658958435,-68.69974787591568
63,0.5253196954727173,-67.1872516907818
64,0.4717632830142975,-68.5652130131793
65,0.4920666217803955,-70.93764771114552
66,0.4925341010093689,-67.94891462034182
67,0.5214254856109619,-68.24468297166916
68,0.5557462573051453,-73.2716843490337
69,0.5044963359832764,-72.59279541396239
70,0.5393920540809631,-68.81401823753998
71,0.49814730882644653,-69.24765298910013
72,0.5359939336776733,-68.38122849215694
73,0.5515720844268799,-68.43182936535788
74,0.48257607221603394,-73.28029128172435
75,0.4993237257003784,-64.88193939324782
76,0.4613981246948242,-68.98865508888147
77,0.4916526973247528,-68.67682606055976
78,0.4678235352039337,-70.27119265364087
79,0.4602307677268982,-69.62299469866595
80,0.4587937593460083,-69.45745250762721
81,0.456775426864624,-69.33915539903852
82,0.45105206966400146,-71.87151378320164
83,0.4499782919883728,-70.21798559269544
84,0.45536133646965027,-68.77342066269631
85,0.5002671480178833,-70.30681015821906
86,0.5105584263801575,-70.17861956944748
87,0.4609341323375702,-71.97591924025285
88,0.4883550703525543,-68.43817291043496
89,0.4443863332271576,-70.84045203428721
90,0.47404661774635315,-68.47348594518239
91,0.45739418268203735,-70.8963765853538
92,0.4559016227722168,-71.24010912842061
93,0.47005993127822876,-70.10836622358588
94,0.49901580810546875,-65.01558361277856
95,0.5436236262321472,-66.57017587427248
96,0.4621775150299072,-71.81574920775978
97,0.4786737859249115,-72.94767320740706
98,0.4689795672893524,-66.85350066110206
99,0.5059719085693359,-70.58374455551964
100,0.46708038449287415,-65.0550253054088
101,0.4625399112701416,-73.27405053996236
102,0.47795748710632324,-69.32502582317765
103,0.5047768354415894,-66.61702723136986
