time,absolute_error,loss_FD
1,4.516154766082764,24.382059090241626
2,4.418334007263184,38.48337661705068
3,4.44432258605957,29.612292885435295
4,4.390792369842529,28.980525840196208
5,4.326074600219727,-2.265343154146933
6,4.3159379959106445,17.899323387151128
7,4.248701095581055,17.494287287572604
8,4.2419257164001465,8.604756537262233
9,4.171141147613525,17.221632736072536
10,4.139718532562256,4.668473432820747
11,4.157306671142578,-1.4254470030764423
12,4.0805511474609375,7.394007123345261
13,4.070614814758301,6.480584778500543
14,4.048221111297607,-5.4199756482319685
15,3.9844865798950195,-4.61323189846064
16,3.9611051082611084,-13.327184714242378
17,3.9841156005859375,-21.774900728669706
18,3.879943609237671,1.465301514694545
19,3.8914971351623535,-6.265599511359426
20,3.851152181625366,-3.232664294025483
21,3.824587821960449,-9.592383022675847
22,3.8334381580352783,-11.961421319852207
23,3.75989031791687,-6.9331526039953815
24,3.782582998275757,-25.1211859775143
25,3.775247812271118,-11.983280819756146
26,3.6735999584198,-15.020322289817898
27,3.7252554893493652,-20.89901209707955
28,3.6489439010620117,-26.231904796671074
29,3.6481544971466064,-16.778117750734566
30,3.666985273361206,-30.67785644151047
31,3.6214146614074707,-14.499757492963454
32,3.582226514816284,-27.113164701402525
33,3.59567928314209,-34.57691194153222
34,3.5481858253479004,-26.583198104668668
35,3.5341098308563232,-19.914799887857896
36,3.5267703533172607,-26.540647010698535
37,3.5166351795196533,-30.77137586943462
38,3.4499728679656982,-28.029615077694473
39,3.4696831703186035,-31.7802635016007
40,3.4545304775238037,-32.957090804234554
41,3.4380295276641846,-42.07058772558088
42,3.3926491737365723,-30.00757189718678
43,3.407672882080078,-40.41694558322786
44,3.3984291553497314,-47.48576231088458
45,3.350785970687866,-49.99454804914444
46,3.3381242752075195,-43.61765989963129
47,3.3524532318115234,-41.153602855826364
48,3.3046061992645264,-40.69901931904474
49,3.2649123668670654,-53.728438555744106
50,3.2980830669403076,-55.16231254646027
51,3.255770444869995,-52.133153674112975
52,3.2239105701446533,-60.44625622005418
53,3.1992740631103516,-68.2772211461151
54,3.1728785037994385,-57.572433368527584
55,3.134678840637207,-67.56475066238033
56,3.1368963718414307,-65.12817302890488
57,3.0772950649261475,-66.78159159126409
58,3.058152914047241,-59.622827945097924
59,3.0646860599517822,-72.84294336270926
60,2.9698407649993896,-70.44078410295646
61,2.959299325942993,-78.2085767311147
62,2.9157462120056152,-79.66200556422791
63,2.844021797180176,-80.05136432475899
64,2.8584539890289307,-81.53092532611282
65,2.7486634254455566,-75.47131397309329
66,2.7618520259857178,-91.53728000671288
67,2.67961049079895,-85.73689972603614
68,2.654604911804199,-84.78884736914932
69,2.5537643432617188,-87.7383502854288
70,2.549612522125244,-90.74261690328535
71,2.455967903137207,-88.34296309432102
72,2.424062490463257,-100.748548945844
73,2.371905565261841,-94.38855648284613
74,2.3048205375671387,-103.74097210412992
75,2.2610573768615723,-94.80557188244734
76,2.2012553215026855,-100.57063521836022
77,2.135347366333008,-101.23580637448867
78,2.108741044998169,-97.17671484666869
79,2.0548055171966553,-97.26139923783012
80,2.0036206245422363,-104.93547758175225
81,1.9257341623306274,-112.02011769949951
82,1.9272327423095703,-115.89718853028364
83,1.8496334552764893,-106.90224264655347
84,1.8036385774612427,-123.23960901376051
85,1.7715014219284058,-117.98997330314683
86,1.7240341901779175,-109.90157444304731
87,1.6946403980255127,-107.6237974773747
88,1.6406978368759155,-118.67016882536964
89,1.5978401899337769,-127.82974985806283
90,1.5714889764785767,-124.48374161222137
91,1.5430471897125244,-126.79361891079333
92,1.503851294517517,-120.15795004130246
93,1.488694667816162,-119.77529633308515
94,1.468057632446289,-122.4448899168587
95,1.4615458250045776,-125.41501661495562
96,1.4165244102478027,-127.10334209317455
97,1.401771903038025,-118.7186850335226
98,1.4084501266479492,-120.51480798184318
99,1.3933185338974,-119.83691363964638
100,1.3679556846618652,-121.06965036715155
101,1.3619040250778198,-121.42544536583495
102,1.3449430465698242,-124.40358793668781
103,1.3399707078933716,-130.5059542850272
104,1.3194841146469116,-130.15831616533836
105,1.3096392154693604,-129.39026852337213
106,1.295053243637085,-129.08382356196938
107,1.2854914665222168,-131.5904759193471
108,1.2788838148117065,-129.42798887195073
109,1.2643085718154907,-128.111147962552
110,1.2500030994415283,-126.56012022355802
111,1.2401036024093628,-129.57904612963208
112,1.2351516485214233,-132.10313868458775
113,1.2300995588302612,-125.74919534782873
114,1.2254217863082886,-123.0020682078349
115,1.2198984622955322,-132.26385779474435
116,1.222051739692688,-128.36760987955955
117,1.2087935209274292,-129.15020692390746
118,1.213736891746521,-135.8945701092533
119,1.2092941999435425,-137.42650778238658
120,1.1914396286010742,-130.12429993368607
121,1.1866307258605957,-129.5111678440025
122,1.1760175228118896,-137.33681287184223
123,1.1667656898498535,-132.91992449727644
124,1.166552186012268,-141.87683315242947
125,1.1474682092666626,-136.27165075242283
126,1.146300196647644,-126.93403942132778
127,1.1341763734817505,-135.75613691429473
128,1.1206685304641724,-133.023054747608
129,1.1074529886245728,-136.2380326749764
130,1.1084239482879639,-138.78644272869812
131,1.0888969898223877,-127.30640923209057
132,1.0629277229309082,-135.46342552549794
133,1.0636276006698608,-133.17804841221397
134,1.0394173860549927,-143.65336576025126
135,1.0385005474090576,-140.78711641523245
136,1.0268869400024414,-142.9270010930564
137,1.0057939291000366,-146.4838357636658
138,0.9945535063743591,-138.61572062056513
139,0.967628538608551,-140.89379067572563
140,0.9549827575683594,-143.00379641293068
141,0.9427605271339417,-146.5117437604228
142,0.9221017956733704,-143.00084562236339
143,0.9135753512382507,-139.21267226364154
144,0.9015445709228516,-136.12711868640434
145,0.8753219246864319,-137.41969461228473
146,0.8699785470962524,-146.4522030182737
147,0.8448535799980164,-143.5053807502532
148,0.826797366142273,-145.4592583538068
149,0.8163635730743408,-141.01402123436208
150,0.7958561778068542,-139.18966415074124
151,0.7906615138053894,-142.65776045520101
152,0.7750018835067749,-132.98541350190538
153,0.7644117474555969,-149.7706871232301
154,0.7539159059524536,-144.89925891534818
155,0.7260786294937134,-147.7603559594223
156,0.7053651213645935,-153.34944804672853
157,0.695774257183075,-143.32634261337773
158,0.6645488142967224,-150.0191287556065
159,0.648026168346405,-150.8400042429806
160,0.6321151256561279,-152.40277247266306
161,0.6213927268981934,-153.7738331093604
162,0.6019117832183838,-150.6825308742619
163,0.5819271802902222,-145.73498067871554
164,0.5819095373153687,-151.98732246650908
165,0.5645010471343994,-136.42528458491753
166,0.5613135099411011,-146.82944179501806
167,0.5598304271697998,-154.7841867326725
168,0.5429390668869019,-146.32784504160355
169,0.5379550457000732,-153.38146256527594
170,0.5332959890365601,-155.0940609501347
171,0.5287322402000427,-151.33817643574912
172,0.5306269526481628,-150.59411374835125
173,0.5278741121292114,-142.2056661626891
174,0.5262009501457214,-156.80075023511307
175,0.5093920826911926,-151.94192566908458
176,0.506245493888855,-152.6144583504781
177,0.49574360251426697,-155.53544431781194
178,0.4987393021583557,-153.3780372972522
179,0.48958128690719604,-150.0356540540499
180,0.5039851665496826,-148.2244095240227
181,0.5118268728256226,-147.224252730524
182,0.5290151238441467,-148.3516914864286
183,0.5538899302482605,-153.356331226116
184,0.5615370273590088,-149.98956969357528
185,0.5632606744766235,-143.34985880305362
186,0.5627733469009399,-145.8533683555561
187,0.5471795797348022,-151.39831972714137
188,0.5268243551254272,-142.7775154832665
189,0.5159178376197815,-147.5174551251393
190,0.5127007365226746,-151.25928294086498
191,0.5095216631889343,-149.38389484052362
192,0.5156124234199524,-147.13312689208877
193,0.5167091488838196,-153.4268973124976
194,0.5244096517562866,-145.15333369088074
195,0.5349627733230591,-147.23087164781035
196,0.5548987984657288,-157.03378820471374
197,0.5606555342674255,-152.23572014740688
198,0.5434075593948364,-149.49765011837462
199,0.5358583927154541,-148.4999789829882
200,0.5248520970344543,-143.82695410882062
201,0.5164124965667725,-149.2703812103107
202,0.500683605670929,-153.7804199415883
203,0.48250165581703186,-143.7895866209082
204,0.47869008779525757,-156.02402264586846
205,0.4700303077697754,-146.22605746469884
206,0.4749683439731598,-154.44871211332838
207,0.48587191104888916,-150.19791525572137
208,0.49756231904029846,-149.4922791572655
209,0.5128530859947205,-149.05469883292523
210,0.5233819484710693,-150.11162506688083
211,0.5354446768760681,-146.6204893796311
212,0.5380234718322754,-155.12564396333062
213,0.5369036197662354,-151.43336497523444
214,0.532234787940979,-154.43263778186807
215,0.5099214911460876,-153.84748648699227
216,0.4927534759044647,-153.4956547382549
217,0.4676985740661621,-153.1251758199707
218,0.45673733949661255,-149.96631888261516
219,0.4620063006877899,-151.80278247565766
220,0.4504844844341278,-147.83972329162208
221,0.4571567475795746,-153.20822858351113
222,0.4742102324962616,-149.96522825511894
223,0.4891713857650757,-150.38409278562457
224,0.510576605796814,-148.42924486981593
225,0.5304083228111267,-154.3111720029247
226,0.5390405654907227,-155.12148999176992
227,0.5382091403007507,-154.09180802907844
228,0.5057269334793091,-149.3192099972971
229,0.4913942217826843,-147.60208874788452
230,0.4686136841773987,-150.791563895639
231,0.4600689113140106,-147.4438984803113
232,0.45507875084877014,-151.00161227690836
233,0.4549836218357086,-150.62235483456809
234,0.45834657549858093,-148.1256716327615
235,0.4674097001552582,-147.83365714394392
236,0.4851909279823303,-150.2721934430985
237,0.5023263096809387,-142.48073319772283
238,0.5148128271102905,-154.5870326962221
239,0.5170426964759827,-141.66499681682598
240,0.5224803686141968,-147.61295720153305
241,0.5184083580970764,-152.28556645287043
242,0.5102135539054871,-150.3832370626002
243,0.49793174862861633,-145.80300434241494
244,0.4945538341999054,-154.32024603764387
245,0.4887433350086212,-153.275310130885
246,0.48862192034721375,-150.41217868622522
247,0.48846542835235596,-152.6478412635324
248,0.4842676520347595,-152.6313003991816
249,0.48721492290496826,-143.1149262508375
250,0.4937305748462677,-148.2920898409973
251,0.494393914937973,-149.7022976877363
252,0.5026044845581055,-152.15520593951342
253,0.49748122692108154,-139.6167092384974
