time,absolute_error,loss_FD
1,1.0298831462860107,7.186683813743457
2,0.9849623441696167,8.368874948151173
3,1.0004181861877441,7.841643986429972
4,1.0278515815734863,13.872074509580244
5,1.0791784524917603,12.289445301575881
6,1.004243016242981,10.687852169349725
7,1.0015144348144531,7.589435868039629
8,1.0067349672317505,9.491587901353043
9,0.9817700386047363,9.801542171424032
10,1.0205696821212769,9.436329233004443
11,0.9643785953521729,6.762599347531292
12,0.9692359566688538,10.533678303301528
13,0.978972315788269,8.770143573744363
14,0.9329163432121277,7.555051752869616
15,0.9843801259994507,2.1003903477073322
16,0.9592852592468262,10.834044874115321
17,0.9511192440986633,11.41022048276821
18,0.9243654012680054,8.397883855331344
19,0.9369329810142517,5.048653311668019
20,0.9550855755805969,6.763428063231075
21,0.933965802192688,5.882267611963755
22,0.9285751581192017,6.365395588527193
23,0.9500271677970886,5.895503045398627
24,0.9853797554969788,5.814316659108755
25,0.9386205077171326,6.040447323443772
26,0.878981351852417,5.932676859068209
27,0.8618620038032532,3.7812442080833506
28,0.894414484500885,3.478854126798481
29,0.8683050274848938,8.846491898612669
30,0.9039565920829773,10.804695721976636
31,0.8765017986297607,7.048224103174775
32,0.8654983639717102,7.344959324192217
33,0.8596676588058472,6.464720566133565
34,0.8708369135856628,0.9369824041819186
35,0.8330029845237732,5.269867733663631
36,0.8254497647285461,3.9160809492186957
37,0.8070697784423828,3.38970139284892
38,0.8551718592643738,5.253862178418615
39,0.8214966058731079,8.587240215161366
40,0.8428426384925842,4.289469679441197
41,0.8317540884017944,2.74150748214781
42,0.8041544556617737,2.28488768167486
43,0.8139536380767822,3.5638532139273593
44,0.8395211696624756,4.186017078978097
45,0.7912905216217041,2.015179122722941
46,0.7987960577011108,4.028853295667872
47,0.7796044945716858,4.384414592861404
48,0.7779960632324219,2.0877572107194595
49,0.7697069644927979,6.377798026228135
50,0.7980958223342896,2.2799079846353436
51,0.7444301247596741,1.9221583075552076
52,0.7533791065216064,5.512592214815882
53,0.7544493079185486,3.912079010367073
54,0.7476059198379517,-0.7005851531402101
55,0.7568274140357971,3.357658571556975
56,0.7248127460479736,0.7352996132549379
57,0.7359183430671692,2.3043442209154534
58,0.7176105976104736,1.4212080137440992
59,0.7282447814941406,4.32624251418131
60,0.7123159766197205,0.9413260921738171
61,0.7351073622703552,-1.9654330797813273
62,0.7225248217582703,1.0758250839158734
63,0.7195842862129211,0.434851587177036
64,0.708652913570404,-1.2105411314306522
65,0.7226669192314148,1.7246376003591237
66,0.702876627445221,-1.8202109840353131
67,0.6956943869590759,1.0087197778652097
68,0.6866722106933594,-0.3032895220522889
69,0.6975200176239014,0.1678063033441788
70,0.7234694361686707,-3.933875732907744
71,0.693729817867279,-0.6170318410676359
72,0.6614430546760559,-3.36695345032048
73,0.674153208732605,-1.4541817384517017
74,0.6564656496047974,-0.9127306138411626
75,0.6551534533500671,-2.1500956459931473
76,0.6649699807167053,-1.9950541320369481
77,0.6663609147071838,-1.2694589110644259
78,0.664213240146637,-6.578187107387535
79,0.6728652715682983,-2.6138321622125034
80,0.6624057292938232,-3.1350301189441367
81,0.6386948227882385,-2.8818752771249834
82,0.6319560408592224,-5.340166224769057
83,0.6333457231521606,-5.9330056675955305
84,0.6082115173339844,-6.006760953192668
85,0.62056964635849,-5.102559083856008
86,0.5970722436904907,-4.877071239996688
87,0.6163301467895508,-4.032443770023143
