time,absolute_error,loss_FD
1,1.0953630208969116,13.913166469897504
2,1.1033155918121338,15.07726447663012
3,1.0867586135864258,7.610171631187953
4,1.098703384399414,18.67075979085402
5,1.081176519393921,10.077854547673212
6,1.0247153043746948,13.821851496248712
7,1.0466891527175903,18.18878555429606
8,1.0833654403686523,11.150718493375294
9,1.0484323501586914,5.3817238631908
10,1.0452101230621338,12.214724947973224
11,1.0310248136520386,14.973914074971276
12,0.9867333173751831,13.789061465804778
13,1.0162538290023804,7.284266594591344
14,0.9809179902076721,8.487269517084911
15,0.9873946905136108,14.671189303040265
16,1.0016483068466187,8.65873534366446
17,0.9342364072799683,3.597500660375559
18,0.9523507952690125,13.983168370402126
19,0.9071202278137207,11.572722658333376
20,0.9842871427536011,1.6127157573636168
21,0.9573487639427185,9.486443927785643
22,0.9231208562850952,-0.31738418231410037
23,0.9601056575775146,11.221082951303032
24,0.9158132672309875,2.735504315932829
25,0.919497549533844,7.363043187280127
26,0.926348865032196,9.232359879673993
27,0.9180018901824951,-0.12601804350062196
28,0.8854406476020813,7.6063942755440905
29,0.8799113035202026,8.064002681225475
30,0.8891900777816772,6.236065303802164
31,0.8921042680740356,4.155075117227341
32,0.8717098236083984,-4.309357344667333
33,0.895399272441864,10.162533966909095
34,0.8907727003097534,4.179846146455006
35,0.8457136154174805,5.9028205895029515
36,0.8523333668708801,10.493047073946876
37,0.8715358972549438,3.226595716513998
38,0.8075230717658997,5.118032665779822
39,0.8055959939956665,5.645837716622324
40,0.8036625385284424,0.8027904638506413
41,0.8273071050643921,7.5140909624549295
42,0.8121971487998962,0.4610772333247297
43,0.7981805205345154,-0.6933334912872766
44,0.8163729310035706,9.102803704185725
45,0.8040213584899902,11.03577762728677
46,0.8318920135498047,1.9502151840609372
47,0.8116532564163208,1.8008650545628129
48,0.7747393846511841,4.075710759454658
49,0.7661468982696533,-10.680838093592413
50,0.7778496146202087,3.580261765370196
51,0.7825466394424438,-1.4941832070393843
52,0.743403434753418,7.612285277750374
53,0.7879745364189148,1.3865528862432726
54,0.7716887593269348,-4.226550780768179
55,0.7407694458961487,-0.12884480046093927
56,0.7688973546028137,-2.504329593510789
57,0.7260115146636963,-1.8674657005189346
58,0.7496776580810547,0.1587452067958992
59,0.7383726239204407,2.0685281031800713
60,0.7396208047866821,-3.1226484493204367
61,0.7361607551574707,-2.831786484602439
62,0.7092119455337524,0.10392218017907595
63,0.7019430994987488,-4.747532596626222
64,0.733394980430603,1.7367829006947915
65,0.6911904811859131,5.360341416906827
66,0.7018417119979858,-1.800641558491435
67,0.71115642786026,-1.1826109920668628
68,0.706466794013977,2.1446857063769045
69,0.6767774224281311,-8.78000995166991
70,0.6906506419181824,-6.234677110891006
71,0.6635519862174988,-7.9091330028764375
72,0.6779155731201172,-9.92455356530094
73,0.6704444289207458,-0.04218529654115599
74,0.6930999755859375,-0.9959421528530683
75,0.6590572595596313,-0.47884332848455813
76,0.6643850803375244,-3.5452954224523197
77,0.6636884212493896,2.391126931540221
78,0.6386433243751526,-7.099056924474958
79,0.6482259631156921,-1.5352923811778254
80,0.6274458169937134,-8.491690354498672
81,0.6190870404243469,-8.028274585099823
82,0.639350950717926,3.562895954858597
83,0.6198210716247559,-1.2712606309420593
84,0.6305451393127441,-3.1443452557712206
85,0.6001129746437073,-3.011859221013516
86,0.6083059906959534,-5.8899667523636055
87,0.6169409155845642,-8.161853252361702
88,0.5770842432975769,-4.773374658212575
89,0.5968602299690247,-0.5153664105099764
90,0.5883458256721497,-1.7030237375947905
91,0.598995566368103,1.3881022224526447
92,0.5828167796134949,-6.626089717453773
93,0.5857589244842529,-1.7358775035705563
94,0.5897055268287659,-7.74013925321114
