time,absolute_error,loss_FD
1,4.354628562927246,2.7363396671397027
2,4.306879997253418,6.970150224551503
3,4.32398796081543,4.020514061418567
4,4.293207168579102,6.634928032839923
5,4.248279571533203,-20.214660950192865
6,4.24732780456543,-4.9333763547566605
7,4.185680389404297,-9.783148114213418
8,4.200235843658447,-10.754859262889966
9,4.14138650894165,-15.582648255064669
10,4.119481563568115,-16.933465513381293
11,4.141221046447754,0.18091020330803076
12,4.0911784172058105,-4.209270137431872
13,4.066051006317139,-22.81407191660901
14,4.073915481567383,-11.31305936290397
15,4.010964870452881,-11.0758297962509
16,3.989837408065796,-26.01061106719652
17,4.01682710647583,-30.112617976758543
18,3.9306113719940186,-22.815308115877258
19,3.9451205730438232,-16.651364973230216
20,3.906165361404419,-18.23555230730267
21,3.87614369392395,-16.94377023324347
22,3.8973169326782227,-28.43161077552088
23,3.820847749710083,-22.611550471506007
24,3.8433499336242676,-30.230760683602625
25,3.83713436126709,-27.317084231711476
26,3.748011589050293,-42.233273576278805
27,3.7917990684509277,-26.536734466402436
28,3.710127592086792,-35.22062169667976
29,3.7078452110290527,-22.392766896049636
30,3.7180755138397217,-34.73516469207539
31,3.673663854598999,-45.13812718586081
32,3.6304376125335693,-42.96040271152009
33,3.6411521434783936,-36.98306304920891
34,3.586552143096924,-48.60162147314463
35,3.5595974922180176,-46.150402151198705
36,3.5475118160247803,-51.18323102467076
37,3.5345728397369385,-44.98663233854336
38,3.455810546875,-49.791362397448495
39,3.480769157409668,-57.309004161653036
40,3.4455623626708984,-57.05786016959894
41,3.410233736038208,-55.330292824027936
42,3.357783555984497,-45.92718421465048
43,3.3446178436279297,-59.47747425506492
44,3.325617790222168,-58.29337652687536
45,3.277453660964966,-66.18611800184067
46,3.238762378692627,-70.7640404834068
47,3.2393486499786377,-74.29615319597968
48,3.1734089851379395,-63.17025290291474
49,3.107213258743286,-69.00616690877553
50,3.1287379264831543,-71.74168388897152
51,3.058506965637207,-77.6814321266607
52,3.001734495162964,-68.0978275407918
53,2.964125871658325,-82.30324061927388
54,2.9128503799438477,-72.53211489059794
55,2.8522517681121826,-84.15797185278666
56,2.8386003971099854,-88.5758512622939
57,2.745962619781494,-89.87391129136694
58,2.6958322525024414,-90.1362928569406
59,2.6856985092163086,-99.54452247856636
60,2.570826292037964,-89.0189757104643
61,2.5410332679748535,-94.39296262150538
62,2.4821648597717285,-98.0370729023387
63,2.4003591537475586,-92.53386398008149
64,2.3991925716400146,-104.59696367244317
65,2.2941551208496094,-96.6137052020103
66,2.3021349906921387,-97.39634139630044
67,2.2200827598571777,-93.8206997776553
68,2.1820924282073975,-107.19157015788733
69,2.0977892875671387,-99.10048235376547
70,2.124290943145752,-103.90954892489691
71,2.036458730697632,-111.14385762923513
72,1.9932361841201782,-99.80408049938626
73,1.9817264080047607,-111.50432594671008
74,1.9252022504806519,-117.41394126275026
75,1.9049468040466309,-115.57170694206752
76,1.8876291513442993,-113.98722162006527
77,1.8129700422286987,-104.51802044956247
78,1.8293232917785645,-110.51036567350337
79,1.8152620792388916,-114.1886405102781
80,1.7810810804367065,-107.1057278063127
81,1.7233233451843262,-104.45917947851405
82,1.7393755912780762,-111.93328069452582
83,1.7024650573730469,-114.25930920750665
84,1.6759755611419678,-114.39907047133642
85,1.6567585468292236,-125.14896577926424
86,1.638539433479309,-117.69406242113331
87,1.6183973550796509,-109.35340783261
88,1.5883036851882935,-113.52690785891886
89,1.5688873529434204,-115.4093880289847
90,1.5594086647033691,-119.76293502327431
91,1.5342156887054443,-125.28034491974057
92,1.508347511291504,-114.92579174975549
93,1.502912163734436,-114.16717729530268
94,1.4676638841629028,-123.1360787804881
95,1.4499187469482422,-123.76936363599418
96,1.4430458545684814,-129.55857137405286
97,1.3939160108566284,-130.9195030777377
98,1.3998095989227295,-122.38627258822552
99,1.3529207706451416,-127.45174076913605
100,1.3399603366851807,-133.84698826117219
101,1.2915557622909546,-133.84623223301773
102,1.3050873279571533,-123.80688189479412
103,1.248726487159729,-129.5828959516155
104,1.225563645362854,-126.5512204525964
105,1.2148717641830444,-136.39715311710634
106,1.156241536140442,-129.6439935854507
107,1.1505882740020752,-130.53168620356865
108,1.1415051221847534,-137.46517644508606
109,1.0802476406097412,-137.8005012251825
110,1.0621556043624878,-127.98176883559097
111,1.0467151403427124,-138.98318309837452
112,1.0040403604507446,-139.5027139321362
113,1.0114622116088867,-135.37336686754287
114,0.9456424713134766,-139.39636128382304
115,0.9419851899147034,-138.76841386806024
